Year,Term,Subject,Catalog,Descr,Primary Instructor Name,Max Units,Long Title,Description,Requisite
2019,Fall,MGMT,2501,Bldg & Lding Hi-Perf Teams/Org,"Gordon,Francine Ethel",3,Building and Leading High-Performance Teams and Organizations,"Leaders are successful when they build teams and organizations that can accomplish critical goals, adapt to changing conditions, and maintain the motivation and commitment of employees. Doing these things requires understanding how individuals characteristics affect their behaviors at work, how the dynamics of work teams are related to their performance, and how the technology, structure, and human resource systems of organizations influence performance. This course explores those general issues and addresses questions such as What are the characteristics and behaviors of high performing managers? How does one build high performing cross-functional and cross- cultural teams? What is the best way to structure an organization when rapid changes may be necessary? and What are the consequencesboth intended and unintended of systems (compensation plans, performance management systems, etc.), organization culture, and leaders actions on individual and organization performance?",(MSINFSYSMJ OR MSFNCEMJ)
2019,Fall,MGMT,2504,Innovation in Silicon Valley,"Ji,Xiaoying",4,Innovation in Silicon Valley,"The course will cover the skills, practices and processes for understanding and managing technology and innovation in fast paced environments. The course delivery is informed by extant foundational and emerging empirical work in innovation. This course will complement content in elective courses (product marketing, product development, and intellectual property, small business entrepreneurship) and core courses in strategy.",MSINFSYSMJ ONLY
2019,Fall,MGMT,3000,Leading People and Orgs,"Gordon,Francine Ethel",4,Leading People and Organizations,"Provides students with theories, frameworks, and empirical research on the topic of leadership and team dynamics to help students enhance their own leadership capabilities. Topics include empirically-grounded models of leadership, importance of self-awareness in leadership, effective group & team dynamics, group decision-making, conflict resolution, and design thinking.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Fall,MGMT,3000,Leading People and Orgs,"Patterson,Kelly",4,Leading People and Organizations,"Provides students with theories, frameworks, and empirical research on the topic of leadership and team dynamics to help students enhance their own leadership capabilities. Topics include empirically-grounded models of leadership, importance of self-awareness in leadership, effective group & team dynamics, group decision-making, conflict resolution, and design thinking.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Fall,MGMT,3000,Leading People and Orgs,"Gordon,Francine Ethel",4,Leading People and Organizations,"Provides students with theories, frameworks, and empirical research on the topic of leadership and team dynamics to help students enhance their own leadership capabilities. Topics include empirically-grounded models of leadership, importance of self-awareness in leadership, effective group & team dynamics, group decision-making, conflict resolution, and design thinking.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Fall,MGMT,3000,Leading People and Orgs,"Patterson,Kelly",4,Leading People and Organizations,"Provides students with theories, frameworks, and empirical research on the topic of leadership and team dynamics to help students enhance their own leadership capabilities. Topics include empirically-grounded models of leadership, importance of self-awareness in leadership, effective group & team dynamics, group decision-making, conflict resolution, and design thinking.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Fall,MGMT,3000,Leading People and Orgs,"Piderit,Kristin E",4,Leading People and Organizations,"Provides students with theories, frameworks, and empirical research on the topic of leadership and team dynamics to help students enhance their own leadership capabilities. Topics include empirically-grounded models of leadership, importance of self-awareness in leadership, effective group & team dynamics, group decision-making, conflict resolution, and design thinking.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Fall,MGMT,3000,Leading People and Orgs,"Posner,Barry Z",4,Leading People and Organizations,"Provides students with theories, frameworks, and empirical research on the topic of leadership and team dynamics to help students enhance their own leadership capabilities. Topics include empirically-grounded models of leadership, importance of self-awareness in leadership, effective group & team dynamics, group decision-making, conflict resolution, and design thinking.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Fall,MGMT,3000,Leading People and Orgs,"Patterson,Kelly",4,Leading People and Organizations,"Provides students with theories, frameworks, and empirical research on the topic of leadership and team dynamics to help students enhance their own leadership capabilities. Topics include empirically-grounded models of leadership, importance of self-awareness in leadership, effective group & team dynamics, group decision-making, conflict resolution, and design thinking.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
2019,Fall,MGMT,3000,Leading People and Orgs,"Piderit,Kristin E",4,Leading People and Organizations,"Provides students with theories, frameworks, and empirical research on the topic of leadership and team dynamics to help students enhance their own leadership capabilities. Topics include empirically-grounded models of leadership, importance of self-awareness in leadership, effective group & team dynamics, group decision-making, conflict resolution, and design thinking.",(MBAMBAMJ OR MBAJDMMJ OR MBAWKENDMJ)
